names,År,FV_NetID,Ellev (el/varme),CO2 - El&Varme,Varme_Lev_til_net,Kul,Olie,Gas,Affald (fossil),Halm,Skovflis,Brænde,Træpiller,Træaffald,Affald (bio),"Biobrændsler
(bioolie)",Biogas,Overskudsvarme,Solvarme,El,CO2 - Varme,CO2 - El,andel kraftvarme,andel kedler,andel andet, kraftvarme - andel   Kul, kraftvarme - andel   Olie, kraftvarme - andel   Gas, kraftvarme - andel   Affald (fossil), kraftvarme - andel   Halm, kraftvarme - andel   Skovflis, kraftvarme - andel   Brænde, kraftvarme - andel   Træpiller, kraftvarme - andel   Træaffald, kraftvarme - andel   Affald (bio)," kraftvarme - andel   Biobrændsler
(bioolie)", kraftvarme - andel   Biogas, kedler - andel   Kul, kedler - andel   Olie, kedler - andel   Gas, kedler - andel   Affald (fossil), kedler - andel   Halm, kedler - andel   Skovflis, kedler - andel   Brænde, kedler - andel   Træpiller, kedler - andel   Træaffald, kedler - andel   Affald (bio)," kedler - andel   Biobrændsler
(bioolie)", kedler - andel   Biogas,Andet - andel overskudsvarme,Andet - andel solvarme,Andet - andel varmepumper og elkedler
Tarm Fjernvarme (fra 2013 incl. Ådum),2021,162,0.0005565260407809915,0.09230080835407424,232873.2,0.0,0.0,0.0016224434585001622,0.0,0.0,0.5571663033788344,0,0.24137599345910135,0.0,0.0,0.0,0.0,0.0,0.10281818603428819,0.049979130273470715,0.019348246170018707,0.07295256218405553,0.0006566674128796359,0.7276173419894039,0.2717259905977165,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239200886081142,0,0.27607991139188576,0.0,0.0,0.0,0.0,0.0,0.32375065601492803,0.676249343985072
Tarm Fjernvarme (fra 2013 incl. Ådum),2022,162,0.0,0.0038142944750864725,192546.00000000003,0.0,0.0,6.704683556137234e-05,0.0,0.0,0.8124500119451974,0,0.04889740633407081,0.0,0.0,0.0,0.0,0.0,0.16144713471066652,0.02469851360194447,0.0038142944750864725,0.0,0.0,0.762406691249213,0.237593308750787,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.718539140282168e-05,0.0,0.0,0.9381163591751993,0,0.061836455433397816,0.0,0.0,0.0,0.0,0.0,0.5952245130796185,0.40477548692038134
Tårs Fjernvarme,2020,299,0.2600208704192499,62.484678049229636,64512.36,0.0,0.0,1.0983420293413542,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22114273915882166,0.0,36.00162605454211,26.48305199468753,0.2759226032252349,0.5046185539606592,0.21945884281410588,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tårs Fjernvarme,2021,299,0.5539521493510856,100.4736819627139,69651.72000000002,0.0,0.0,1.766104446523359,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18133421543646014,0.0,30.241955614362436,70.23172634835146,0.5757063535968202,0.24458581760812997,0.17970782879504982,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tårs Fjernvarme,2022,299,0.5627328629831376,84.28984444016625,63578.159999999996,0.0,0.0,1.4816284837434741,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.23211555666285408,0.0,27.082543675186578,57.20730076497968,0.5806482514566499,0.18835581701998175,0.23099593152336836,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Terndrup Fjernvarme,2020,320,0.0,0.0,62354.16,0.0,0.0,0.0,0.0,1.0060514807672816,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terndrup Fjernvarme,2021,320,0.0,0.0,68546.52,0.0,0.0,0.0,0.0,1.1073128074189615,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terndrup Fjernvarme,2022,320,0.0,0.0,63640.799999999996,0.0,0.0,0.0,0.0,1.093432530703574,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thisted Fjernvarme,2020,261,0.08989835240740471,34.76018229029104,618903.0,0.0,0.0,0.008303994648595985,0.3630469556618727,0.21582380437645318,0.0,0,0.0,0.0707936461771877,0.44372405692006656,0.0,0.0,0.07407041168002093,0.0,0.0,14.518900579278053,20.241281711012988,0.7017958371932925,0.22605337934121472,0.07215078346549275,0.0,0.0,0.00036331048514060113,0.4135479400565684,0.0,0.0,0,0.0,0.08064126716692963,0.5054474822913614,0,0.0,0.0,0.0,0.03354930883661475,0.0,0.9664506911633852,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thisted Fjernvarme,2021,261,0.10561181248487131,38.529588472134805,669258.0,0.0,0.0,0.045804152658615954,0.38036954358408864,0.23585373652612296,0.0,0,0.0,0.034414082461472255,0.4648961088249972,0.0,0.0,0.08122966031037357,0.0,0.0,15.407888269815567,23.12170020231924,0.6358066492534905,0.28303397719088924,0.08115937355562025,0.0,0.0,0.002781018072391,0.4311929830519611,0.0,0.0,0,0.0,0.03901235292325108,0.5270136459523969,0,0.0,0.0,0.0,0.15023830773028501,0.0,0.849761692269715,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thisted Fjernvarme,2022,261,0.10878241510722085,31.570165009450864,722420.1000000001,0.0,0.0,0.012022519306979415,0.3270303940878721,0.23318980188951,0.0,0,0.0,0.10201543395594888,0.39970381499628815,0.0,0.0,0.11384234740976891,0.0,0.0,12.53132385163336,19.038841157817508,0.6424279645582021,0.24396632855148376,0.11360570689031418,0.0,0.0,0.0011765980833836483,0.39177062088303866,0.0060112105116190955,0.0,0,0.0,0.12221081166491148,0.47883075885704723,0,0.0,0.0,0.0,0.04313661541911056,0.0,0.9568633845808895,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thorsager Fjernvarme,2020,224,0.0,0.0,31845.600000000002,0.0,0.0,0.0,0.0,1.1314749918356066,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thorsager Fjernvarme,2021,224,0.0,0.0,34804.8,0.0,0.0,0.0,0.0,1.1265112857996598,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thorsager Fjernvarme,2022,224,0.0,0.0,33390.0,0.0,0.0,0.0,0.0,1.1612159329140461,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thorsminde Fjernvarme,2020,364,0.0,0.0,22150.079999999998,0.0,0.0,0.0,0.0,0.0,0.9033059474277294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thorsminde Fjernvarme,2021,364,0.0,0.0,20309.5,0.0,0.0,0.0,0.0,0.0,1.1973706885940079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thorsminde Fjernvarme,2022,364,0.0,0.0,21618.0,0.0,0.0,0.0,0.0,0.0,0.893745952447035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thorsø Fjernvarme,2020,239,0.7700572451722835,6.772151901434428,52484.5656,0.0,0.0,0.1190394076539713,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.8893430452628153,0.0,0.0,0.00012003528900313503,1.939930024391791,4.832221877042636,0.9916288205488024,0.006931304124205776,0.0014398753269918097,0.0,0.0,0.05698949592448728,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9430105040755128,0.0,0.0,0.7532388923564862,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.24676110764351367,0.0,0.0,1.0
Thorsø Fjernvarme,2021,239,0.22427536892796554,9.537320717121785,59206.68000000001,0.0,0.0,0.16764494141539432,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5458954631470638,0.0,0.0,0.04482467181068082,8.150740423729456,1.3865802933923281,0.32435658924123884,0.13848708330555876,0.5371563274532025,0.0,0.0,0.058441190699928224,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9415588093000717,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thorsø Fjernvarme,2022,239,0.17513192386401746,9.45424448246833,52598.520000000004,0.0,0.0,0.1661846454995312,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4017417220104292,0.0,0.0,0.049162600012319736,7.517991346675134,1.9362531357931947,0.247695182297905,0.1241555846058026,0.6281492330962924,0.0,0.0,0.10475452638919844,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8952454736108015,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thyborøn Fjernvarme,2020,368,0.0,0.0,91987.19999999998,0.0,0.0,0.0,0.0,0.0,0.8832769124399917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thyborøn Fjernvarme,2021,368,0.0,0.0,105073.2,0.0,0.0,0.0,0.0,0.0,0.902813847869866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thyborøn Fjernvarme,2022,368,0.0,0.0,98992.8,0.0,0.0,0.0,0.0,0.0,0.8854583363638568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Fjernvarme,2020,182,0.06630787977254265,18.857070885458977,35452.799999999996,0.0,0.0,0.3314654752233956,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200446791226645,0.15495532087733552,11.263359255686435,7.593711629772543,0.11068237205523965,0.14662875710804227,0.7426888708367181,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.29628110473065356,0.7037188952693465
Tim Fjernvarme,2021,182,0.18180152112159811,35.79532562448456,39286.8,0.0,0.0,0.629202419133144,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1663154036470265,0.13057820947493815,12.739674374599103,23.055651249885457,0.2891047374690736,0.07743058737285807,0.6334646751580684,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625488210617677,0.7374511789382323
Tim Fjernvarme,2022,182,0.11027568922305764,24.25987788220551,31600.8,0.0,0.0,0.4264348370927318,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257917521075416,0.15242652084757347,11.74687118250171,12.513006699703803,0.1699703804966963,0.1254272043745728,0.7046024151287309,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204527081649151,0.6795472918350849
Tirstrup,2020,439,0.0,0.8825051334702259,17532.0,0.0,0.01190965092402464,0.0,0.0,0.0,1.0416837782340862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8825051334702259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.011282051282051281,0.0,0.0,0.0,0.9887179487179487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tirstrup,2021,439,0.0,5.694676676676676,22777.2,0.0,0.0768512372021144,0.0,0.0,0.0,0.7741425636162478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13655761024182075,5.694676676676676,0.0,0.0,0.6860795454545455,0.3139204545454545,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.09546813894639981,0.0,0.0,0.0,0.9045318610536002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tirstrup,2022,439,0.0,0.4771270524190008,18450.18,0.0,0.006438961571106624,0.0,0.0,0.0,1.106720910039902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581457741875689,0.4771270524190008,0.0,0.0,0.8426302395647469,0.15736976043525308,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.00626005253352773,0.0,0.0,0.0,0.9937399474664723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tistrup Fjernvarme,2020,137,0.04597789493488973,48.57938276189218,44965.26,0.0,0.0,0.8539177845296568,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026644569607737,0.0,43.268501640066134,5.31088112182605,0.06832135206695666,0.7310693745834427,0.20060927334960066,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tistrup Fjernvarme,2021,137,0.1285975392696782,55.98327100565077,48137.904,0.0,0.0,0.9840617156908202,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16246473880541207,0.0,42.23195984262215,13.75131116302862,0.19424119830743206,0.6455562716898985,0.16020253000266949,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tistrup Fjernvarme,2022,137,0.24696016326775935,61.32907160023086,40730.148,0.0,0.0,1.0780290314682874,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225256829412945,0.0,33.87479037964704,27.45428122058383,0.3749951009210269,0.4057317046617458,0.21927319441722737,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toftlund Fjernvarme,2020,109,0.04340518509181058,18.06363515862011,85676.4,0.0,0.0,0.31751863523677465,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917433505609479,0.22374889701247952,13.71981748350771,4.3438176751124,0.06407832261859742,0.22282448842388336,0.7130971889575192,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6895881209121442,0.3104118790878557
Toftlund Fjernvarme,2021,109,0.12153633004926111,30.829453795412565,93542.39999999998,0.0,0.0,0.5419134082512316,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544488916256158,0.22007927955665027,18.549115427570815,12.280338367841752,0.1792256773399015,0.24915332512315277,0.5716209975369457,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6200767521712786,0.3799232478287215
Toftlund Fjernvarme,2022,109,0.13419042390661373,27.620050089581706,84593.16,0.0,0.0,0.48549921057447193,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4153101740140692,0.23240176865363585,14.144997449581032,13.47505264000068,0.19890969908205344,0.1567828888293096,0.644307412088637,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445838837516512,0.3554161162483488
Tommerup Fjernvarme I/S (fusion af Tommerup by Fjernvarme og Tommerup Stationsby Fjernvarme),2020,90,0.0,20.21171090096151,94131.036,0.0,0.0,0.3552770416762438,0.0,0.0,0.350361723417131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814417128055406,0.0,20.21171090096151,0.0,0.0,0.7220209706261648,0.27797902937383523,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.484964597038226,0.0,0.0,0.5150354029617741,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tommerup Fjernvarme I/S (fusion af Tommerup by Fjernvarme og Tommerup Stationsby Fjernvarme),2021,90,1.8049922475582967e-05,13.605828004165922,99723.42,0.0,0.0,0.23916027428662193,0.0,0.0,0.37142729360866283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163391508233472,0.04637747080876288,13.602850520650014,0.002977483515908299,3.9222579940075026e-05,0.647510239767631,0.35245053765242895,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.38627063455045774,0.0,0.0,0.6137293654495424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5922521944851314,0.40774780551486844
Tommerup Fjernvarme I/S (fusion af Tommerup by Fjernvarme og Tommerup Stationsby Fjernvarme),2022,90,0.0,3.689132796179012,95829.44399999999,0.0,0.0,0.06484677089434017,0.0,0.0,0.37046338284087305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616899248627593,0.05833073045900173,3.689132796179012,0.0,0.0,0.48353230166977185,0.5164676983302281,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.14721577807308248,0.0,0.0,0.8527842219269175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5065224030365167,0.49347759696348326
Tønder Fjernvarme,2020,115,5.3915622051489425e-06,49.00017519153524,267084.0,0.0,0.0,0.8613143819921821,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81474600404367,9.185429187491575,0.0002897125108642191,0.6995059915092524,0.3002042959798834,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tønder Fjernvarme,2021,115,0.0,29.21147930008016,301031.504,0.0,0.0,0.513473005802077,0.0,0.0,0.2750064325493321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12622228403044483,24.42237432887423,4.789104971205937,0.0,0.6898064728799945,0.3101935271200055,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6223348628686598,0.0,0.0,0.37766513713134015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tønder Fjernvarme,2022,115,3.233007158833309e-05,11.43165449907943,270027.23999999993,0.0,0.0,0.20094312707117998,0.0,0.0,0.3556678207724525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324604584337492,11.37443879244183,0.05721570663759702,0.00047172975126694096,0.5517514632728184,0.4477768069759146,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.36177134521379034,0.0,0.0,0.6382286547862097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tørring Fjernvarme,2020,153,0.18628950050968401,40.91442343824329,84758.4,0.0,0.0,0.7191848029221883,0.0,0.0,0.0,0,0.2159667950315249,0.0,0.0,0.0,0.0,0.0,0.26618246687054026,0.0,22.377695031430513,18.536728406812774,0.19992354740061163,0.533893985728848,0.26618246687054037,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6020684168655529,0.0,0.0,0.0,0,0.39793158313444715,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tørring Fjernvarme,2021,153,0.36965804167731103,52.12722675230831,98643.59999999999,0.0,0.0,0.916281011641911,0.0,0.0,0.0,0,0.18397037415503897,0.0,0.0,0.0,0.0,0.0,0.18762088974854935,0.06353782708660269,15.309422679829208,36.81780407247911,0.3984161162001387,0.2437137330754352,0.3578701507244261,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.29994010182689435,0.0,0.0,0.0,0,0.7000598981731058,0.0,0.0,0.0,0.0,0.0,0.5242708545788293,0.47572914542117073
Tørring Fjernvarme,2022,153,0.3153548387096774,44.40788097732718,97650.0,0.0,0.0,0.7805920368663593,0.0,0.0,0.0,0,0.18763440860215055,0.0,0.0,0.0,0.0,0.0,0.2377142857142857,0.0552258064516129,13.728403271520737,30.67947770580645,0.34304147465437784,0.2524608294930875,0.40449769585253464,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.29804322429906543,0.0,0.0,0.0,0,0.7019567757009346,0.0,0.0,0.0,0.0,0.0,0.5876777251184834,0.41232227488151657
Tranebjerg Fjernvarme,2020,225,0.0,0.012726225665474772,39265.2,0.0,0.00017174393610627222,0.0,0.0,1.1292696840968592,0.0,0,0.009359432780171754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012726225665474772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9.168423947923352e-05,0.0,0.0,0.9919317869258274,0.0,0,0.007976528834693316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tranebjerg Fjernvarme,2021,225,0.0,0.6038690904609855,44015.616,0.0,0.008149380438069979,0.0,0.0,1.0713016035036294,0.0,0,0.02459468021531267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038690904609855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.007279234715242881,0.0,0.0,0.9744359819932998,0.0,0,0.018284783291457284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tranebjerg Fjernvarme,2022,225,0.0,0.0,40226.4,0.0,0.0,0.0,0.0,1.130401925103912,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tranum Fjernvarme,2020,275,0.24186158668917287,71.94774177718833,14929.199999999999,0.0,0.0,1.264681697612732,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.058086382927414,25.88965539426091,0.3510971786833856,0.6489028213166144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tranum Fjernvarme,2021,275,0.3897142857142857,76.10071272571427,6300.000000000001,0.0,0.0,1.3376817142857143,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.18716868571428,37.91354404,0.6714285714285714,0.3285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tranum Fjernvarme,2022,275,0.11900826446280993,17.948868883116884,15245.999999999998,0.0,0.0,0.3155012987012987,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27475796930342383,5.939342866587958,12.009526016528925,0.20425029515938609,0.0018890200708382527,0.7938606847697757,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Troldhede Fjernvarme,2020,192,0.0029888385560173725,22.79520370055574,19271.7,0.0,0.0,0.40068911408957175,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17772568066128053,22.38823549432588,0.40696820622986024,0.004473917713538505,0.35981880166254143,0.63570728062392,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Troldhede Fjernvarme,2021,192,0.0,16.580153452632306,20801.52,0.0,0.0,0.29144231767678513,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178257934997058,16.580153452632306,0.0,0.0,0.23711536464642968,0.7628846353535703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
